Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,1,11,22,0,0,0.9,69.84,11.3,782
2019,1,11,22,30,0,0.9,71.72,10.9,782
2019,1,11,23,0,0,0.9,72.98,10.6,782
2019,1,11,23,30,0,0.9,74.45,10.3,782
2019,1,12,0,0,0,0.8,76.28,9.9,781
2019,1,12,0,30,0,0.8,77.31,9.7,781
2019,1,12,1,0,0,0.8,79.05,9.4,781
2019,1,12,1,30,0,0.8,80.66,9.1,781
2019,1,12,2,0,0,0.7,81.86,8.9,781
2019,1,12,2,30,0,0.7,83.53,8.6,781
2019,1,12,3,0,0,0.7,85.71,8.2,781
2019,1,12,3,30,0,0.7,86.88,8,781
2019,1,12,4,0,0,0.7,88.71,7.7,781
2019,1,12,4,30,0,0.7,89.32,7.6,781
2019,1,12,5,0,0,0.7,89.9,7.5,781
2019,1,12,5,30,0,0.7,90.52,7.4,781
2019,1,12,6,0,0,0.7,91.28,7.3,782
2019,1,12,6,30,0,0.6,89.43,7.6,782
2019,1,12,7,0,0,0.6,88.66,8,782
2019,1,12,7,30,5,0.8,78.11,9.9,783
2019,1,12,8,0,19,0.9,73.61,11.9,783
2019,1,12,8,30,53,1,65.45,13.7,783
2019,1,12,9,0,141,1.1,59.35,15.5,784
2019,1,12,9,30,255,1,54.99,16.7,784
2019,1,12,10,0,422,1,49.24,17.9,784
2019,1,12,10,30,586,0.9,47.36,18.5,783
2019,1,12,11,0,683,0.9,44.29,19.2,783
2019,1,12,11,30,738,0.8,42.88,19.7,782
2019,1,12,12,0,776,0.8,40.89,20.2,782
2019,1,12,12,30,762,0.7,40.39,20.4,782
2019,1,12,13,0,678,0.7,39.2,20.7,781
2019,1,12,13,30,514,0.8,39.44,20.6,781
2019,1,12,14,0,412,0.8,39.93,20.5,781
2019,1,12,14,30,427,0.9,41.43,19.9,781
2019,1,12,15,0,428,0.9,43.76,19.4,781
2019,1,12,15,30,183,1,45.99,18.6,781
2019,1,12,16,0,102,1.1,49.92,17.9,781
2019,1,12,16,30,133,1,52.83,17,781
2019,1,12,17,0,61,1,61.34,16,781
2019,1,12,17,30,36,1,61.34,16,781
2019,1,12,18,0,9,0.9,72.95,14.2,782
2019,1,12,18,30,0,1,74.87,13.8,782
2019,1,12,19,0,0,1,78.41,13.4,783
2019,1,12,19,30,0,1,79.96,13.1,783
2019,1,12,20,0,0,1,82.87,12.7,783
2019,1,12,20,30,0,1,83.96,12.5,783
2019,1,12,21,0,0,0.9,85.63,12.3,784
2019,1,12,21,30,0,0.9,86.76,12.1,784
2019,1,12,22,0,0,0.8,87.99,11.9,783
2019,1,12,22,30,0,0.8,88.57,11.8,783
2019,1,12,23,0,0,0.8,89.14,11.6,783
2019,1,12,23,30,0,0.8,90.33,11.4,783
2019,1,13,0,0,0,0.8,89.89,11.3,783
2019,1,13,0,30,0,0.8,91.08,11.1,783
2019,1,13,1,0,0,0.8,90.85,10.9,783
2019,1,13,1,30,0,0.8,92.06,10.7,783
2019,1,13,2,0,0,0.9,91.47,10.5,783
2019,1,13,2,30,0,0.9,92.08,10.4,783
2019,1,13,3,0,0,0.9,91.41,10.2,783
2019,1,13,3,30,0,0.8,92.64,10,783
2019,1,13,4,0,0,0.8,91.72,9.8,783
2019,1,13,4,30,0,0.7,92.96,9.6,783
2019,1,13,5,0,0,0.7,92.25,9.3,783
2019,1,13,5,30,0,0.7,93.5,9.1,783
2019,1,13,6,0,0,0.6,92.31,8.9,783
2019,1,13,6,30,0,0.7,91.07,9.1,783
2019,1,13,7,0,0,0.8,90.69,9.2,784
2019,1,13,7,30,12,1.1,85.96,10,784
2019,1,13,8,0,58,1.3,83.84,10.8,784
2019,1,13,8,30,120,1.4,77.55,12,785
2019,1,13,9,0,235,1.5,69.84,13.3,785
2019,1,13,9,30,271,1.5,63.8,14.7,785
2019,1,13,10,0,244,1.5,54.9,16.1,785
2019,1,13,10,30,365,1.5,51.86,17,785
2019,1,13,11,0,496,1.5,47.09,18,784
2019,1,13,11,30,719,1.4,45.64,18.5,784
2019,1,13,12,0,513,1.4,44.01,18.9,783
2019,1,13,12,30,691,1.3,43.46,19.1,783
2019,1,13,13,0,787,1.2,42.81,19.3,782
2019,1,13,13,30,757,1.2,43.07,19.2,782
2019,1,13,14,0,514,1.1,43.57,19.1,782
2019,1,13,14,30,588,1.1,44.67,18.7,782
2019,1,13,15,0,587,1.1,46.19,18.3,782
2019,1,13,15,30,315,1.2,47.96,17.7,782
2019,1,13,16,0,248,1.2,51.05,17,782
2019,1,13,16,30,119,1.2,53.77,16.2,783
2019,1,13,17,0,60,1.2,61.14,15.3,783
2019,1,13,17,30,32,1.2,61.14,15.3,783
2019,1,13,18,0,12,1.1,69.64,13.8,783
2019,1,13,18,30,0,1.1,72.03,13.3,784
2019,1,13,19,0,0,1.1,75.16,12.8,784
2019,1,13,19,30,0,1.1,77.15,12.4,784
2019,1,13,20,0,0,1.1,79.42,11.9,784
2019,1,13,20,30,0,1,81.01,11.6,784
2019,1,13,21,0,0,0.9,82.89,11.2,785
2019,1,13,21,30,0,0.9,83.99,11,785
2019,1,13,22,0,0,0.9,85.07,10.7,784
2019,1,13,22,30,0,0.9,86.21,10.5,784
2019,1,13,23,0,0,0.9,86.59,10.3,784
2019,1,13,23,30,0,0.9,87.75,10.1,784
2019,1,14,0,0,0,0.9,87.7,9.9,784
2019,1,14,0,30,0,0.9,88.89,9.7,784
2019,1,14,1,0,0,0.9,88.2,9.6,784
2019,1,14,1,30,0,0.9,88.79,9.5,784
2019,1,14,2,0,0,0.9,88.61,9.3,784
2019,1,14,2,30,0,0.9,89.21,9.2,784
2019,1,14,3,0,0,0.9,88.09,9.1,784
2019,1,14,3,30,0,0.8,88.69,9,784
2019,1,14,4,0,0,0.8,88.5,8.8,784
2019,1,14,4,30,0,0.8,89.1,8.7,784
2019,1,14,5,0,0,0.8,88.26,8.6,784
2019,1,14,5,30,0,0.8,89.46,8.4,784
2019,1,14,6,0,0,0.8,88.73,8.3,784
2019,1,14,6,30,0,0.9,88.14,8.4,784
2019,1,14,7,0,0,1,86.84,8.5,785
2019,1,14,7,30,16,1.2,82.29,9.3,785
2019,1,14,8,0,94,1.3,78.41,10,785
2019,1,14,8,30,69,1.5,72.4,11.2,785
2019,1,14,9,0,86,1.6,65.29,12.4,785
2019,1,14,9,30,109,1.8,59.99,13.7,785
2019,1,14,10,0,160,1.9,53.26,14.9,785
2019,1,14,10,30,245,1.9,49.96,15.9,785
2019,1,14,11,0,322,2,45.09,16.9,785
2019,1,14,11,30,380,2,43.36,17.5,784
2019,1,14,12,0,526,2,40.47,18.1,784
2019,1,14,12,30,697,2,39.92,18.3,783
2019,1,14,13,0,753,2,38.41,18.5,783
2019,1,14,13,30,800,2,38.41,18.5,783
2019,1,14,14,0,763,1.9,38.1,18.4,783
2019,1,14,14,30,707,1.9,38.53,18.2,782
2019,1,14,15,0,635,1.8,38.82,17.9,782
2019,1,14,15,30,550,1.8,39.81,17.5,782
2019,1,14,16,0,449,1.8,41.07,17.1,782
2019,1,14,16,30,347,1.6,43.48,16.2,782
2019,1,14,17,0,235,1.5,52.36,15.3,783
2019,1,14,17,30,123,1.5,52.36,15.3,783
2019,1,14,18,0,32,1.3,60.83,12.8,783
2019,1,14,18,30,0,1.3,63.26,12.2,783
2019,1,14,19,0,0,1.3,65.16,11.5,783
2019,1,14,19,30,0,1.2,67.43,11,784
2019,1,14,20,0,0,1.1,69.47,10.5,784
2019,1,14,20,30,0,1,70.87,10.2,784
2019,1,14,21,0,0,1,73.49,9.8,784
2019,1,14,21,30,0,1,74.98,9.5,784
2019,1,14,22,0,0,0.9,77.03,9.2,784
2019,1,14,22,30,0,0.8,79.13,8.8,784
2019,1,14,23,0,0,0.7,81.08,8.5,784
2019,1,14,23,30,0,0.7,82.19,8.3,784
2019,1,15,0,0,0,0.6,83.96,8,784
2019,1,15,0,30,0,0.6,85.1,7.8,784
2019,1,15,1,0,0,0.6,85.35,7.7,784
2019,1,15,1,30,0,0.6,85.93,7.6,784
2019,1,15,2,0,0,0.6,84.88,7.6,784
2019,1,15,2,30,0,0.5,85.46,7.5,784
2019,1,15,3,0,0,0.5,84.87,7.4,783
2019,1,15,3,30,0,0.4,86.03,7.2,783
2019,1,15,4,0,0,0.3,86.41,7,783
2019,1,15,4,30,0,0.3,87,6.9,783
2019,1,15,5,0,0,0.2,86.42,6.9,783
2019,1,15,5,30,0,0.1,87.01,6.8,783
2019,1,15,6,0,0,0.1,86.71,6.7,783
2019,1,15,6,30,0,0.2,85.05,7,784
2019,1,15,7,0,0,0.3,83.39,7.3,784
2019,1,15,7,30,30,0.3,76.87,8.5,784
2019,1,15,8,0,119,0.4,71.44,9.8,784
2019,1,15,8,30,227,0.4,63.06,11.7,785
2019,1,15,9,0,339,0.3,55.99,13.6,785
2019,1,15,9,30,445,0.6,50.83,15.1,785
2019,1,15,10,0,543,0.8,45.72,16.7,785
2019,1,15,10,30,629,0.9,42.6,17.8,784
2019,1,15,11,0,700,1,39.7,18.9,784
2019,1,15,11,30,743,1.1,38.01,19.6,784
2019,1,15,12,0,795,1.1,36.38,20.3,783
2019,1,15,12,30,673,1.1,35.71,20.6,783
2019,1,15,13,0,754,1.1,34.95,20.9,782
2019,1,15,13,30,653,1.1,35.17,20.8,782
2019,1,15,14,0,704,1.1,35.17,20.8,782
2019,1,15,14,30,698,1.1,35.78,20.5,781
2019,1,15,15,0,627,1.1,36.21,20.2,781
2019,1,15,15,30,519,1.1,37.34,19.7,781
2019,1,15,16,0,397,1.1,38.53,19.2,781
2019,1,15,16,30,186,1,41.27,18.1,781
2019,1,15,17,0,179,1,47.78,17.1,782
2019,1,15,17,30,122,1,47.78,17.1,782
2019,1,15,18,0,33,0.8,57.61,14.5,782
2019,1,15,18,30,0,0.8,59.49,14,782
2019,1,15,19,0,0,0.8,60.2,13.4,783
2019,1,15,19,30,0,0.8,61.79,13,783
2019,1,15,20,0,0,0.8,63.25,12.6,784
2019,1,15,20,30,0,0.7,65.36,12.1,784
2019,1,15,21,0,0,0.6,67.15,11.6,784
2019,1,15,21,30,0,0.6,69.4,11.1,784
2019,1,15,22,0,0,0.5,71.05,10.6,784
2019,1,15,22,30,0,0.6,73.45,10.1,784
2019,1,15,23,0,0,0.6,75.63,9.6,784
2019,1,15,23,30,0,0.6,77.69,9.2,784
2019,1,16,0,0,0,0.7,79.09,8.9,784
2019,1,16,0,30,0,0.7,80.7,8.6,784
2019,1,16,1,0,0,0.6,82.78,8.3,784
2019,1,16,1,30,0,0.6,83.24,8.2,783
2019,1,16,2,0,0,0.6,85.23,8,783
2019,1,16,2,30,0,0.6,85.81,7.9,783
2019,1,16,3,0,0,0.5,87.22,7.8,783
2019,1,16,3,30,0,0.5,87.82,7.7,783
2019,1,16,4,0,0,0.4,88.83,7.6,783
2019,1,16,4,30,0,0.4,88.83,7.6,783
2019,1,16,5,0,0,0.3,89.48,7.5,783
2019,1,16,5,30,0,0.3,89.48,7.5,783
2019,1,16,6,0,0,0.2,88.41,7.6,783
2019,1,16,6,30,0,0.2,86.74,7.9,784
2019,1,16,7,0,0,0.2,85.43,8.2,784
2019,1,16,7,30,23,0.2,78.27,9.5,784
2019,1,16,8,0,102,0.3,72.25,10.8,785
2019,1,16,8,30,200,0.3,63.34,12.8,785
2019,1,16,9,0,332,0.3,52.97,14.8,785
2019,1,16,9,30,439,0.5,48.13,16.3,785
2019,1,16,10,0,532,0.8,42.55,17.8,785
2019,1,16,10,30,571,0.9,40.22,18.7,785
2019,1,16,11,0,654,0.9,37.79,19.6,784
2019,1,16,11,30,703,1,36.42,20.2,784
2019,1,16,12,0,740,1,34.94,20.8,783
2019,1,16,12,30,742,0.9,34.52,21,783
2019,1,16,13,0,791,0.9,34.08,21.2,783
2019,1,16,13,30,703,0.9,34.25,21.1,782
2019,1,16,14,0,622,0.8,34.75,21,782
2019,1,16,14,30,589,0.8,35.4,20.7,782
2019,1,16,15,0,525,0.8,36.52,20.3,781
2019,1,16,15,30,450,0.8,37.66,19.8,781
2019,1,16,16,0,364,0.9,39.79,19.2,781
2019,1,16,16,30,295,0.8,42.67,18.1,782
2019,1,16,17,0,214,0.7,51.61,17.1,782
2019,1,16,17,30,106,0.7,51.61,17.1,782
2019,1,16,18,0,31,0.4,60.51,15,782
2019,1,16,18,30,0,0.4,61.37,14.8,783
2019,1,16,19,0,0,0.4,60.7,14.5,783
2019,1,16,19,30,0,0.5,61.89,14.2,783
2019,1,16,20,0,0,0.5,62.48,13.8,783
2019,1,16,20,30,0,0.4,64.2,13.4,784
2019,1,16,21,0,0,0.3,66.13,12.9,784
2019,1,16,21,30,0,0.3,68.33,12.4,784
2019,1,16,22,0,0,0.3,69.97,12,784
2019,1,16,22,30,0,0.3,71.36,11.7,784
2019,1,16,23,0,0,0.3,72.74,11.3,784
2019,1,16,23,30,0,0.2,73.71,11.1,784
2019,1,17,0,0,0,0.2,74.5,10.8,784
2019,1,17,0,30,0,0.2,75.4,10.6,783
2019,1,17,1,0,0,0.2,75.51,10.4,783
2019,1,17,1,30,0,0.3,76.52,10.2,783
2019,1,17,2,0,0,0.3,76.24,10.1,783
2019,1,17,2,30,0,0.4,77.27,9.9,783
2019,1,17,3,0,0,0.4,77.83,9.7,783
2019,1,17,3,30,0,0.5,77.83,9.7,783
2019,1,17,4,0,0,0.5,78.31,9.6,783
2019,1,17,4,30,0,0.5,78.31,9.6,783
2019,1,17,5,0,0,0.5,78.02,9.6,783
2019,1,17,5,30,0,0.5,78.54,9.5,783
2019,1,17,6,0,0,0.5,78.83,9.4,783
2019,1,17,6,30,0,0.5,77.78,9.6,783
2019,1,17,7,0,0,0.5,78.44,9.7,783
2019,1,17,7,30,27,0.6,72.51,10.9,784
2019,1,17,8,0,103,0.6,69.31,12,784
2019,1,17,8,30,215,0.6,63.25,13.4,784
2019,1,17,9,0,302,0.5,57.35,14.8,784
2019,1,17,9,30,389,0.5,53.79,15.8,784
2019,1,17,10,0,431,0.6,49.95,16.8,784
2019,1,17,10,30,529,0.7,48.09,17.4,784
2019,1,17,11,0,565,0.9,45.45,18.1,784
2019,1,17,11,30,626,0.9,44.05,18.6,784
2019,1,17,12,0,700,0.9,41.94,19.2,783
2019,1,17,12,30,581,0.9,41.17,19.5,783
2019,1,17,13,0,629,0.9,40.23,19.7,782
2019,1,17,13,30,674,0.9,40.23,19.7,782
2019,1,17,14,0,564,1,39.97,19.8,782
2019,1,17,14,30,509,1,40.97,19.4,782
2019,1,17,15,0,415,1,42.5,19,782
2019,1,17,15,30,288,1,44.12,18.4,782
2019,1,17,16,0,242,1.1,46.65,17.9,782
2019,1,17,16,30,258,1,48.75,17.2,782
2019,1,17,17,0,164,1,55.45,16.5,782
2019,1,17,17,30,86,1,55.45,16.5,782
2019,1,17,18,0,26,1,63.48,14.7,782
2019,1,17,18,30,0,1,65.56,14.2,782
2019,1,17,19,0,0,1,66.99,13.8,783
2019,1,17,19,30,0,0.9,69.2,13.3,783
2019,1,17,20,0,0,0.9,70.88,12.9,783
2019,1,17,20,30,0,0.9,72.28,12.6,783
2019,1,17,21,0,0,0.8,73.69,12.3,783
2019,1,17,21,30,0,0.7,75.15,12,783
2019,1,17,22,0,0,0.5,76.73,11.8,784
2019,1,17,22,30,0,0.5,77.65,11.6,783
2019,1,17,23,0,0,0.4,78.06,11.5,783
2019,1,17,23,30,0,0.4,78.57,11.4,783
2019,1,18,0,0,0,0.4,78.61,11.3,783
2019,1,18,0,30,0,0.4,79.66,11.1,783
2019,1,18,1,0,0,0.4,79.73,11,783
2019,1,18,1,30,0,0.5,81.33,10.7,783
2019,1,18,2,0,0,0.5,82.26,10.4,783
2019,1,18,2,30,0,0.5,83.81,10.1,782
2019,1,18,3,0,0,0.6,85.42,9.7,782
2019,1,18,3,30,0,0.6,86.57,9.5,782
2019,1,18,4,0,0,0.7,87.65,9.2,782
2019,1,18,4,30,0,0.7,89.44,8.9,782
2019,1,18,5,0,0,0.8,89.91,8.7,782
2019,1,18,5,30,0,0.8,91.13,8.5,782
2019,1,18,6,0,0,0.8,91.71,8.3,782
2019,1,18,6,30,0,0.8,89.98,8.6,783
2019,1,18,7,0,0,0.7,88.11,9,783
2019,1,18,7,30,23,1,78.13,10.8,783
2019,1,18,8,0,110,1.3,71.79,12.5,783
2019,1,18,8,30,221,1.3,64.78,14.1,784
2019,1,18,9,0,279,1.3,58.74,15.6,784
2019,1,18,9,30,376,1.3,55.12,16.6,784
2019,1,18,10,0,491,1.4,49.88,17.5,784
2019,1,18,10,30,598,1.4,48.04,18.1,784
2019,1,18,11,0,700,1.4,44.54,18.7,783
2019,1,18,11,30,731,1.4,43.45,19.1,783
2019,1,18,12,0,626,1.4,41.01,19.5,782
2019,1,18,12,30,560,1.4,40.76,19.6,782
2019,1,18,13,0,697,1.4,39.34,19.8,781
2019,1,18,13,30,558,1.4,39.58,19.7,781
2019,1,18,14,0,717,1.5,39.46,19.6,781
2019,1,18,14,30,552,1.4,39.9,19.4,780
2019,1,18,15,0,458,1.4,40.71,19.1,780
2019,1,18,15,30,210,1.3,41.48,18.8,780
2019,1,18,16,0,94,1.2,43.38,18.4,780
2019,1,18,16,30,212,0.9,46.19,17.4,780
2019,1,18,17,0,234,0.6,56.13,16.5,781
2019,1,18,17,30,134,0.6,56.13,16.5,781
2019,1,18,18,0,39,0.5,64.52,13.9,781
2019,1,18,18,30,0,0.5,65.79,13.6,781
2019,1,18,19,0,0,0.5,64.9,13.2,781
2019,1,18,19,30,0,0.6,65.4,13.1,782
2019,1,18,20,0,0,0.6,63.34,13,782
2019,1,18,20,30,0,0.6,64.17,12.8,782
2019,1,18,21,0,0,0.6,64.14,12.5,782
2019,1,18,21,30,0,0.7,65.42,12.2,782
2019,1,18,22,0,0,0.7,66.12,11.8,782
2019,1,18,22,30,0,0.7,67.44,11.5,782
2019,1,18,23,0,0,0.8,68.22,11.2,782
2019,1,18,23,30,0,0.7,69.13,11,782
2019,1,19,0,0,0,0.7,69.6,10.8,782
2019,1,19,0,30,0,0.7,70.06,10.7,782
2019,1,19,1,0,0,0.6,70.51,10.5,782
2019,1,19,1,30,0,0.6,70.89,10.4,781
2019,1,19,2,0,0,0.5,70.9,10.3,781
2019,1,19,2,30,0,0.5,70.9,10.3,781
2019,1,19,3,0,0,0.5,71.11,10.2,781
2019,1,19,3,30,0,0.4,71.58,10.1,781
2019,1,19,4,0,0,0.4,71.84,10,781
2019,1,19,4,30,0,0.4,72.32,9.9,781
2019,1,19,5,0,0,0.3,72.32,9.8,781
2019,1,19,5,30,0,0.3,72.81,9.7,781
2019,1,19,6,0,0,0.3,72.45,9.6,782
2019,1,19,6,30,0,0.4,71.97,9.7,782
2019,1,19,7,0,0,0.4,72.9,9.7,782
2019,1,19,7,30,14,0.7,66.5,11.1,783
2019,1,19,8,0,97,0.9,63.77,12.4,783
2019,1,19,8,30,238,1.2,57.09,14.1,783
2019,1,19,9,0,352,1.4,49.28,15.7,783
2019,1,19,9,30,462,1.5,45.38,17,783
2019,1,19,10,0,561,1.7,39.39,18.4,783
2019,1,19,10,30,647,1.7,37.24,19.3,783
2019,1,19,11,0,717,1.8,35,20.1,783
2019,1,19,11,30,764,1.7,34.11,20.5,782
2019,1,19,12,0,751,1.7,33.74,20.9,782
2019,1,19,12,30,719,1.6,33.49,21,781
2019,1,19,13,0,656,1.5,33.93,21.1,781
2019,1,19,13,30,686,1.6,34.14,21,781
2019,1,19,14,0,647,1.6,34.89,20.9,780
2019,1,19,14,30,550,1.7,35.76,20.5,780
2019,1,19,15,0,461,1.8,37.33,20.1,780
2019,1,19,15,30,460,2,38.5,19.6,780
2019,1,19,16,0,398,2.1,40.9,19,781
2019,1,19,16,30,271,2,44.08,17.8,781
2019,1,19,17,0,200,1.9,52.04,16.6,781
2019,1,19,17,30,127,1.9,52.04,16.6,781
2019,1,19,18,0,37,1.7,62,13.6,782
2019,1,19,18,30,0,1.6,64.47,13,782
2019,1,19,19,0,0,1.5,64.33,12.3,782
2019,1,19,19,30,0,1.4,67.01,11.7,783
2019,1,19,20,0,0,1.3,67.07,11,783
2019,1,19,20,30,0,1.3,69.8,10.4,783
2019,1,19,21,0,0,1.3,70.19,9.8,784
2019,1,19,21,30,0,1.4,72.59,9.3,784
2019,1,19,22,0,0,1.6,72.43,8.8,784
2019,1,19,22,30,0,1.6,74.92,8.3,784
2019,1,19,23,0,0,1.6,74.35,7.9,784
2019,1,19,23,30,0,1.6,76.4,7.5,784
2019,1,20,0,0,0,1.5,75.14,7.2,784
2019,1,20,0,30,0,1.5,76.7,6.9,784
2019,1,20,1,0,0,1.5,74.48,6.6,784
2019,1,20,1,30,0,1.5,76.56,6.2,784
2019,1,20,2,0,0,1.5,73.98,5.9,784
2019,1,20,2,30,0,1.6,74.91,5.7,783
2019,1,20,3,0,0,1.7,72.2,5.4,783
2019,1,20,3,30,0,1.7,74.23,5,783
2019,1,20,4,0,0,1.7,71.68,4.7,783
2019,1,20,4,30,0,1.6,72.69,4.5,783
2019,1,20,5,0,0,1.6,70.72,4.2,783
2019,1,20,5,30,0,1.5,70.81,4.2,784
2019,1,20,6,0,0,1.3,69.79,4.1,784
2019,1,20,6,30,0,1.2,68.82,4.3,784
2019,1,20,7,0,0,1.1,68.44,4.4,784
2019,1,20,7,30,24,1.2,62.1,5.8,784
2019,1,20,8,0,60,1.2,58.52,7.2,785
2019,1,20,8,30,110,1.5,49.75,9.6,785
2019,1,20,9,0,286,1.7,45.75,12,785
2019,1,20,9,30,485,1.9,40.42,13.9,785
2019,1,20,10,0,592,2.1,35.02,15.9,785
2019,1,20,10,30,683,2.2,32.45,17.1,785
2019,1,20,11,0,762,2.3,26.98,18.3,784
2019,1,20,11,30,822,2.3,25.83,19,784
2019,1,20,12,0,862,2.3,22.64,19.8,784
2019,1,20,12,30,883,2.2,22.06,20.2,783
2019,1,20,13,0,886,2.1,20.38,20.7,783
2019,1,20,13,30,868,2,20.13,20.9,783
2019,1,20,14,0,831,1.8,19.18,21.1,782
2019,1,20,14,30,775,1.7,19.3,21,782
2019,1,20,15,0,702,1.6,18.71,21,782
2019,1,20,15,30,613,1.5,19.18,20.6,782
2019,1,20,16,0,511,1.5,19.82,20.1,782
2019,1,20,16,30,397,1.3,21.62,18.7,782
2019,1,20,17,0,277,1.1,30.56,17.3,783
2019,1,20,17,30,158,1.1,30.56,17.3,783
2019,1,20,18,0,52,1,38.27,13.3,783
2019,1,20,18,30,2,1,41.12,12.2,783
2019,1,20,19,0,0,0.9,44.16,11,784
2019,1,20,19,30,0,0.7,46.57,10.2,784
2019,1,20,20,0,0,0.5,48.24,9.5,784
2019,1,20,20,30,0,0.3,50.23,8.9,784
2019,1,20,21,0,0,0.1,50.69,8.3,784
2019,1,20,21,30,0,0.3,52.79,7.7,784
2019,1,20,22,0,0,0.5,53.03,7.2,784
2019,1,20,22,30,0,0.5,53.76,7,784
2019,1,20,23,0,0,0.6,53.36,6.7,784
2019,1,20,23,30,0,0.6,53.72,6.6,784
2019,1,21,0,0,0,0.6,53.63,6.4,784
2019,1,21,0,30,0,0.6,54.3,6.2,783
2019,1,21,1,0,0,0.6,55.08,5.9,783
2019,1,21,1,30,0,0.6,56.23,5.6,783
2019,1,21,2,0,0,0.6,57.27,5.4,783
2019,1,21,2,30,0,0.6,58.4,5.1,782
2019,1,21,3,0,0,0.6,61.14,4.9,782
2019,1,21,3,30,0,0.6,62,4.7,782
2019,1,21,4,0,0,0.5,67.22,4.5,782
2019,1,21,4,30,0,0.5,67.69,4.4,782
2019,1,21,5,0,0,0.5,70.02,4.3,782
2019,1,21,5,30,0,0.5,71.01,4.1,782
2019,1,21,6,0,0,0.4,70.83,3.8,783
2019,1,21,6,30,0,0.5,68.39,4.3,783
2019,1,21,7,0,0,0.5,61.97,4.8,783
2019,1,21,7,30,41,0.6,52.23,7.3,784
2019,1,21,8,0,153,0.8,43.12,9.7,784
2019,1,21,8,30,279,0.8,36.78,12.1,784
2019,1,21,9,0,405,0.8,24.57,14.4,784
2019,1,21,9,30,523,0.9,21.08,16.8,784
2019,1,21,10,0,631,1,12.47,19.2,784
2019,1,21,10,30,724,1,11.58,20.4,784
2019,1,21,11,0,802,1,10.66,21.6,784
2019,1,21,11,30,862,0.9,10.2,22.3,783
2019,1,21,12,0,896,0.8,10.32,23,783
2019,1,21,12,30,913,0.8,10.12,23.3,782
2019,1,21,13,0,915,0.7,10.51,23.6,782
2019,1,21,13,30,896,0.6,10.44,23.7,781
2019,1,21,14,0,857,0.5,10.9,23.7,781
2019,1,21,14,30,797,0.4,11.03,23.5,781
2019,1,21,15,0,717,0.3,11.48,23.3,781
2019,1,21,15,30,626,0.4,11.98,22.6,781
2019,1,21,16,0,522,0.4,13.72,22,781
2019,1,21,16,30,407,0.3,15.6,19.9,781
2019,1,21,17,0,285,0.3,30.54,17.8,781
2019,1,21,17,30,163,0.3,30.54,17.8,781
2019,1,21,18,0,55,0.2,39.32,13.2,781
2019,1,21,18,30,2,0.3,40.41,12.8,782
2019,1,21,19,0,0,0.3,40.85,12.3,782
2019,1,21,19,30,0,0.6,42.21,11.8,782
2019,1,21,20,0,0,0.8,42.88,11.4,783
2019,1,21,20,30,0,0.9,44.62,10.8,783
2019,1,21,21,0,0,1,46.39,10.3,783
2019,1,21,21,30,0,1.1,47.64,9.9,783
2019,1,21,22,0,0,1.1,50.3,9.4,783
2019,1,21,22,30,0,1.1,51.67,9,783
2019,1,21,23,0,0,1,54.15,8.6,782
2019,1,21,23,30,0,1,55.26,8.3,782
2019,1,22,0,0,0,1,57.09,8,782
2019,1,22,0,30,0,1.1,58.26,7.7,782
2019,1,22,1,0,0,1.1,58.95,7.4,782
2019,1,22,1,30,0,1.1,59.35,7.3,782
2019,1,22,2,0,0,1.1,58.22,7.1,781
2019,1,22,2,30,0,1.1,58.62,7,781
2019,1,22,3,0,0,1.1,56.66,6.9,781
2019,1,22,3,30,0,1.1,57.05,6.8,781
2019,1,22,4,0,0,1.1,54.94,6.8,781
2019,1,22,4,30,0,1.1,54.94,6.8,781
2019,1,22,5,0,0,1.1,54.36,6.8,781
2019,1,22,5,30,0,1.1,54.36,6.8,781
2019,1,22,6,0,0,1,55.81,6.8,781
2019,1,22,6,30,0,1,54.75,7.1,782
2019,1,22,7,0,0,1,58.66,7.5,782
2019,1,22,7,30,35,1.2,50.56,9.7,782
2019,1,22,8,0,138,1.3,50.41,11.8,782
2019,1,22,8,30,258,1.3,43.67,14,782
2019,1,22,9,0,379,1.3,36.43,16.1,783
2019,1,22,9,30,492,1.2,32.93,17.7,783
2019,1,22,10,0,594,1.2,25.55,19.3,783
2019,1,22,10,30,685,1.3,24.14,20.2,782
2019,1,22,11,0,760,1.4,21.92,21.1,782
2019,1,22,11,30,816,1.6,21.26,21.6,782
2019,1,22,12,0,851,1.8,20.49,22.2,782
2019,1,22,12,30,871,1.9,20.22,22.4,781
2019,1,22,13,0,868,2,20.5,22.6,781
2019,1,22,13,30,848,2.1,20.62,22.5,781
2019,1,22,14,0,807,2.2,21.84,22.3,780
2019,1,22,14,30,751,2.2,22.25,22,780
2019,1,22,15,0,677,2.2,23.79,21.6,780
2019,1,22,15,30,589,2.2,24.68,21,780
2019,1,22,16,0,489,2.1,26.69,20.3,780
2019,1,22,16,30,380,1.7,29.11,18.9,780
2019,1,22,17,0,265,1.3,38.91,17.4,780
2019,1,22,17,30,149,1.3,38.91,17.4,780
2019,1,22,18,0,50,0.9,53,13.1,781
2019,1,22,18,30,2,1,55.11,12.5,781
2019,1,22,19,0,0,1,56.16,11.9,781
2019,1,22,19,30,0,1.1,57.73,11.5,782
2019,1,22,20,0,0,1.1,58.92,11.1,782
